,Nama,Total,Unit,Harga Per Item,Bulan,Di Tanggal,Weekend,Hari Libur,M1,M2,Hari,Quantity
1810,VIRBAC NUTRI-PLUS GEL  ,145000,BABYCAT 4K  ,145000.0,3,7,0,0,1.0,6.123233995736766e-17,1,1.0
1811,WHISKAS JUNIOR MACKAREL 450GR  ,29000,BABYCAT 4K  ,29000.0,3,7,0,0,1.0,6.123233995736766e-17,1,1.0
1812,WHISKAS POUCH KITTEN TUNA 80GR  ,30000,BABYCAT 4K  ,6000.0,3,7,0,0,1.0,6.123233995736766e-17,1,5.26
1813,WHISKAS POUCH TUNA WHITE FISH 80GR  ,36000,BABYCAT 4K  ,6000.0,3,7,0,0,1.0,6.123233995736766e-17,1,6.16
1814,XSMALL PUPPY 500G  ,76950,BABYCAT 4K  ,76950.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1815,BABY CAT  24 X 100 GR  ,46000,BABYCAT 4K  ,23000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.99
1816,BABYCAT 400 GR  ,68400,BABY CAT 12X195G  ,68400.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1817,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",20000,BABY CAT 12X195G  ,20000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1818,"CAT CHOIZE KITTEN TUNA 1KG,20 KG  ",27000,BABY CAT 12X195G  ,27000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1819,CAT LITTER SHOVEL SMALL HOLE  ,10000,BABYCAT 4K  ,10000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1820,CAT ME-O ADULT POUCH BEEF AND LAMB FLAVOR  ,6000,BABYCAT 400 GR  ,6000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1821,CAT ME-O ADULT POUCH CHICKEN CHUNK IN GRAVY  ,6000,BABYCAT 400 GR  ,6000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1822,CLEO CREAMY TREATS TUNA  ,21000,BABYCAT 4K  ,21000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1823,CLEO CREAMY TREATS TUNA WITH SALMON  ,21000,BABYCAT 4K  ,21000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1824,FISH O PLUS  ,24000,BABY CAT MILK 300 GR  ,24000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1825,HERBAFIT  ,100000,BABY CAT MILK 300 GR  ,50000.0,3,8,0,0,1.0,6.123233995736766e-17,2,2.0
1826,KITTEN INSTINCTIVE  SECOND GRAVY 12 X 85 GR  ,20000,BABYCAT 4K  ,20000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1827,LIFE CAT KITTEN CHICKEN 85G (POUCH)  ,16500,BABYCAT 4K  ,5500.0,3,8,0,0,1.0,6.123233995736766e-17,2,3.5
1828,"MTOP KITTEN SALMON & TUNA W/GOAT MILK @1KG, @ 20KG  ",26000,BABY CAT 12X195G  ,26000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1829,PAKAN BEAUTY BIASA 20KG  ,27000,BABY CAT 12X195G  ,27000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1830,PAKAN BEAUTY GOLD 15KG  ,35000,BABY CAT 12X195G  ,35000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1831,PAKAN IRUKA CAT ALL STAGE 300G  ,20000,BABYCAT 4K  ,20000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1832,PASIR SENIOR LAVENDER 5L IKOONA  ,45000,BANTAL LEHER KUCING L  ,45000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1833,PET COLLAR SUNFLOWER ANTI BITE PROTECTIV M(5-9KG)  ,20000,BABYCAT 4K  ,20000.0,3,8,0,0,1.0,6.123233995736766e-17,2,1.0
1834,PET COLLAR SUNFLOWER ANTI BITE PROTECTIV S (3-5KG)  ,36000,BABYCAT 4K  ,18000.0,3,8,0,0,1.0,6.123233995736766e-17,2,2.0
